day_no,total_customers,store_customers,store_name,revenue_actual,revenue_potential,pl_perc,num_disappointed,disappointment%
8634,45,31,bharat,1289.8,1289.8,0.0,0,0.0
8635,11,6,ajijo,31.82,31.82,0.0,5,83.33
8635,11,5,bharat,204.82,204.82,0.0,0,0.0
8636,43,12,ajijo,37.49,37.49,0.0,10,83.33
8636,43,31,bharat,1321.05,1321.05,0.0,0,0.0
8637,13,8,ajijo,9.35,9.35,0.0,7,87.5
8637,13,5,bharat,244.27,244.27,0.0,0,0.0
8638,31,14,ajijo,30.47,30.47,0.0,11,78.57
8638,31,17,bharat,571.8,571.8,0.0,0,0.0
8639,36,7,ajijo,3.25,3.25,0.0,6,85.71
8639,36,29,bharat,1178.09,1178.09,0.0,0,0.0
8640,8,4,ajijo,24.44,24.44,0.0,3,75.0
8640,8,4,bharat,167.65,167.65,0.0,0,0.0
8641,23,4,ajijo,2.0,2.0,0.0,3,75.0
8641,23,19,bharat,788.2,788.2,0.0,0,0.0
8642,19,6,ajijo,0.0,0.0,0.0,6,100.0
8642,19,13,bharat,536.59,536.59,0.0,0,0.0
8643,44,13,ajijo,12.94,12.94,0.0,12,92.31
8643,44,31,bharat,1332.97,1332.97,0.0,0,0.0
8644,42,16,ajijo,15.19,15.19,0.0,15,93.75
8644,42,26,bharat,955.07,955.07,0.0,0,0.0
8645,7,1,ajijo,0.0,0.0,0.0,1,100.0
8645,7,6,bharat,224.34,224.34,0.0,0,0.0
8646,35,14,ajijo,14.75,14.75,0.0,13,92.86
8646,35,21,bharat,872.64,872.64,0.0,0,0.0
8647,6,2,ajijo,0.0,0.0,0.0,2,100.0
8647,6,4,bharat,91.7,91.7,0.0,0,0.0
8648,30,6,ajijo,8.98,8.98,0.0,4,66.67
8648,30,24,bharat,843.83,843.83,0.0,0,0.0
8649,12,4,ajijo,0.0,0.0,0.0,4,100.0
8649,12,8,bharat,275.04,275.04,0.0,0,0.0
8650,6,2,ajijo,0.0,0.0,0.0,2,100.0
8650,6,4,bharat,220.85,220.85,0.0,0,0.0
8651,5,2,ajijo,0.0,0.0,0.0,2,100.0
8651,5,3,bharat,122.26,122.26,0.0,0,0.0
8652,34,9,ajijo,0.0,0.0,0.0,9,100.0
8652,34,25,bharat,937.54,937.54,0.0,0,0.0
8653,32,15,ajijo,48.17,48.17,0.0,13,86.67
8653,32,17,bharat,844.69,844.69,0.0,0,0.0
8654,35,10,ajijo,44.57,44.57,0.0,7,70.0
8654,35,25,bharat,994.79,994.79,0.0,0,0.0
8655,26,10,ajijo,16.5,16.5,0.0,9,90.0
8655,26,16,bharat,711.64,711.64,0.0,0,0.0
8656,46,16,ajijo,2.99,2.99,0.0,15,93.75
8656,46,30,bharat,1282.5,1282.5,0.0,0,0.0
8657,41,10,ajijo,72.97,72.97,0.0,6,60.0
8657,41,31,bharat,1173.6,1173.6,0.0,0,0.0
8658,11,5,ajijo,0.0,0.0,0.0,5,100.0
8658,11,6,bharat,297.14,297.14,0.0,0,0.0
8659,13,7,ajijo,0.0,0.0,0.0,7,100.0
8659,13,6,bharat,164.89,164.89,0.0,0,0.0
8660,30,8,ajijo,38.75,38.75,0.0,7,87.5
8660,30,22,bharat,1070.03,1070.03,0.0,0,0.0
8661,14,7,ajijo,0.0,0.0,0.0,7,100.0
8661,14,7,bharat,266.26,266.26,0.0,0,0.0
8662,47,12,ajijo,0.0,0.0,0.0,12,100.0
8662,47,35,bharat,1648.52,1648.52,0.0,0,0.0
8663,9,3,ajijo,0.0,0.0,0.0,3,100.0
8663,9,6,bharat,164.73,164.73,0.0,0,0.0
8664,5,2,ajijo,0.0,0.0,0.0,2,100.0
8664,5,3,bharat,115.52,115.52,0.0,0,0.0
8665,13,5,ajijo,0.0,0.0,0.0,5,100.0
8665,13,8,bharat,257.36,257.36,0.0,0,0.0
8666,18,6,ajijo,0.0,0.0,0.0,6,100.0
8666,18,12,bharat,514.93,514.93,0.0,0,0.0
8667,5,2,ajijo,0.0,0.0,0.0,2,100.0
8667,5,3,bharat,145.97,145.97,0.0,0,0.0
8668,16,6,ajijo,19.45,19.45,0.0,5,83.33
8668,16,10,bharat,409.55,409.55,0.0,0,0.0
8669,29,9,ajijo,19.23,19.23,0.0,8,88.89
8669,29,20,bharat,752.55,752.55,0.0,0,0.0
8670,27,7,ajijo,32.21,32.21,0.0,5,71.43
8670,27,20,bharat,709.52,709.52,0.0,0,0.0
8671,41,15,ajijo,22.49,22.49,0.0,14,93.33
8671,41,26,bharat,1026.47,1026.47,0.0,0,0.0
8672,38,14,ajijo,0.0,0.0,0.0,14,100.0
8672,38,24,bharat,1009.49,1009.49,0.0,0,0.0
8673,21,4,ajijo,7.99,7.99,0.0,3,75.0
8673,21,17,bharat,730.62,730.62,0.0,0,0.0
8674,31,5,ajijo,0.0,0.0,0.0,5,100.0
8674,31,26,bharat,1012.68,1012.68,0.0,0,0.0
8675,27,11,ajijo,8.99,8.99,0.0,8,72.73
8675,27,16,bharat,750.02,750.02,0.0,0,0.0
8676,48,17,ajijo,84.93,84.93,0.0,12,70.59
8676,48,31,bharat,1161.77,1161.77,0.0,0,0.0
8677,19,6,ajijo,1.95,1.95,0.0,5,83.33
8677,19,13,bharat,463.48,463.48,0.0,0,0.0
8678,6,2,ajijo,0.0,0.0,0.0,2,100.0
8678,6,4,bharat,131.22,131.22,0.0,0,0.0
8679,18,5,ajijo,0.0,0.0,0.0,5,100.0
8679,18,13,bharat,410.49,410.49,0.0,0,0.0
8680,40,10,ajijo,25.99,25.99,0.0,8,80.0
8680,40,30,bharat,1241.42,1241.42,0.0,0,0.0
8681,39,10,ajijo,0.0,0.0,0.0,10,100.0
8681,39,29,bharat,1240.46,1240.46,0.0,0,0.0
8682,9,2,ajijo,0.0,0.0,0.0,2,100.0
8682,9,7,bharat,319.09,319.09,0.0,0,0.0
8683,18,4,ajijo,45.28,45.28,0.0,1,25.0
8683,18,14,bharat,627.21,627.21,0.0,0,0.0
8684,26,7,ajijo,1.5,1.5,0.0,6,85.71
8684,26,19,bharat,622.3,622.3,0.0,0,0.0
8685,5,2,ajijo,0.0,0.0,0.0,2,100.0
8685,5,3,bharat,191.65,191.65,0.0,0,0.0
8686,15,2,ajijo,3.95,3.95,0.0,1,50.0
8686,15,13,bharat,646.95,646.95,0.0,0,0.0
8687,36,7,ajijo,0.0,0.0,0.0,7,100.0
8687,36,29,bharat,1294.43,1294.43,0.0,0,0.0
8688,44,11,ajijo,0.0,0.0,0.0,11,100.0
8688,44,33,bharat,1514.08,1514.08,0.0,0,0.0
8689,24,8,ajijo,18.18,18.18,0.0,6,75.0
8689,24,16,bharat,606.45,606.45,0.0,0,0.0
8690,26,13,ajijo,17.74,17.74,0.0,10,76.92
8690,26,13,bharat,506.26,506.26,0.0,0,0.0
8691,42,12,ajijo,23.39,23.39,0.0,10,83.33
8691,42,30,bharat,1189.28,1189.28,0.0,0,0.0
8692,2,0,ajijo,0.0,0.0,0.0,0,
8692,2,2,bharat,113.53,113.53,0.0,0,0.0
8693,41,9,ajijo,7.99,7.99,0.0,7,77.78
8693,41,32,bharat,1561.88,1561.88,0.0,0,0.0
8694,18,7,ajijo,21.99,21.99,0.0,6,85.71
8694,18,11,bharat,406.07,406.07,0.0,0,0.0
8695,8,2,ajijo,0.0,0.0,0.0,2,100.0
8695,8,6,bharat,293.04,293.04,0.0,0,0.0
8696,32,9,ajijo,24.68,24.68,0.0,5,55.56
8696,32,23,bharat,763.64,763.64,0.0,0,0.0
8697,23,7,ajijo,2.95,2.95,0.0,6,85.71
8697,23,16,bharat,721.12,721.12,0.0,0,0.0
8698,28,3,ajijo,0.0,0.0,0.0,3,100.0
8698,28,25,bharat,951.28,951.28,0.0,0,0.0
8699,38,9,ajijo,0.0,0.0,0.0,9,100.0
8699,38,29,bharat,1158.34,1158.34,0.0,0,0.0
8700,19,4,ajijo,0.0,0.0,0.0,4,100.0
8700,19,15,bharat,659.46,659.46,0.0,0,0.0
8701,8,2,ajijo,0.0,0.0,0.0,2,100.0
8701,8,6,bharat,297.8,297.8,0.0,0,0.0
8702,9,3,ajijo,0.0,0.0,0.0,3,100.0
8702,9,6,bharat,211.75,211.75,0.0,0,0.0
8703,18,7,ajijo,21.95,21.95,0.0,5,71.43
8703,18,11,bharat,337.38,337.38,0.0,0,0.0
8704,29,8,ajijo,11.49,11.49,0.0,6,75.0
8704,29,21,bharat,640.88,640.88,0.0,0,0.0
8705,12,2,ajijo,4.99,4.99,0.0,1,50.0
8705,12,10,bharat,455.82,455.82,0.0,0,0.0
8706,25,10,ajijo,0.0,0.0,0.0,10,100.0
8706,25,15,bharat,704.34,704.34,0.0,0,0.0
8707,13,5,ajijo,0.0,0.0,0.0,5,100.0
8707,13,8,bharat,352.48,352.48,0.0,0,0.0
8708,18,6,ajijo,13.4,13.4,0.0,5,83.33
8708,18,12,bharat,420.91,420.91,0.0,0,0.0
8709,29,5,ajijo,2.5,2.5,0.0,4,80.0
8709,29,24,bharat,984.12,984.12,0.0,0,0.0
8710,44,13,ajijo,33.44,33.44,0.0,8,61.54
8710,44,31,bharat,1364.83,1364.83,0.0,0,0.0
8711,4,0,ajijo,0.0,0.0,0.0,0,
8711,4,4,bharat,214.36,214.36,0.0,0,0.0
8712,46,9,ajijo,0.0,0.0,0.0,9,100.0
8712,46,37,bharat,1486.14,1486.14,0.0,0,0.0
8713,6,0,ajijo,0.0,0.0,0.0,0,
8713,6,6,bharat,274.87,274.87,0.0,0,0.0
8714,27,7,ajijo,0.0,0.0,0.0,7,100.0
8714,27,20,bharat,843.68,843.68,0.0,0,0.0
8715,23,14,ajijo,28.93,28.93,0.0,13,92.86
8715,23,9,bharat,310.66,310.66,0.0,0,0.0
8716,41,12,ajijo,26.67,26.67,0.0,9,75.0
8716,41,29,bharat,1169.88,1169.88,0.0,0,0.0
8717,41,10,ajijo,25.6,25.6,0.0,8,80.0
8717,41,31,bharat,1215.26,1215.26,0.0,0,0.0
8718,33,8,ajijo,17.98,17.98,0.0,7,87.5
8718,33,25,bharat,1086.7,1086.7,0.0,0,0.0
8719,4,1,ajijo,0.0,0.0,0.0,1,100.0
8719,4,3,bharat,165.15,165.15,0.0,0,0.0
8720,44,12,ajijo,8.5,8.5,0.0,11,91.67
8720,44,32,bharat,1168.12,1168.12,0.0,0,0.0
8721,18,3,ajijo,5.5,5.5,0.0,2,66.67
8721,18,15,bharat,669.9,669.9,0.0,0,0.0
8722,14,3,ajijo,0.0,0.0,0.0,3,100.0
8722,14,11,bharat,503.89,503.89,0.0,0,0.0
8723,3,0,ajijo,0.0,0.0,0.0,0,
8723,3,3,bharat,174.51,174.51,0.0,0,0.0
8724,15,7,ajijo,11.5,11.5,0.0,6,85.71
8724,15,8,bharat,244.98,244.98,0.0,0,0.0
8725,17,5,ajijo,0.0,0.0,0.0,5,100.0
8725,17,12,bharat,479.59,479.59,0.0,0,0.0
8726,12,5,ajijo,0.0,0.0,0.0,5,100.0
8726,12,7,bharat,304.41,304.41,0.0,0,0.0
8727,10,3,ajijo,0.0,0.0,0.0,3,100.0
8727,10,7,bharat,367.67,367.67,0.0,0,0.0
8728,18,7,ajijo,0.0,0.0,0.0,7,100.0
8728,18,11,bharat,475.75,475.75,0.0,0,0.0
8729,8,2,ajijo,0.0,0.0,0.0,2,100.0
8729,8,6,bharat,315.3,315.3,0.0,0,0.0
8730,39,9,ajijo,0.0,0.0,0.0,9,100.0
8730,39,30,bharat,1219.35,1219.35,0.0,0,0.0
8731,20,3,ajijo,0.0,0.0,0.0,3,100.0
8731,20,17,bharat,819.6,819.6,0.0,0,0.0
8732,19,5,ajijo,7.24,7.24,0.0,3,60.0
8732,19,14,bharat,501.45,501.45,0.0,0,0.0
8733,31,12,ajijo,18.0,18.0,0.0,10,83.33
8733,31,19,bharat,770.24,770.24,0.0,0,0.0
8734,14,2,ajijo,19.49,19.49,0.0,1,50.0
8734,14,12,bharat,451.66,451.66,0.0,0,0.0
8735,17,9,ajijo,0.0,0.0,0.0,9,100.0
8735,17,8,bharat,321.3,321.3,0.0,0,0.0
8736,11,3,ajijo,49.47,49.47,0.0,2,66.67
8736,11,8,bharat,220.94,220.94,0.0,0,0.0
8737,46,13,ajijo,18.74,18.74,0.0,12,92.31
8737,46,33,bharat,1249.32,1249.32,0.0,0,0.0
8738,49,13,ajijo,19.73,19.73,0.0,12,92.31
8738,49,36,bharat,1698.78,1698.78,0.0,0,0.0
8739,41,15,ajijo,17.19,17.19,0.0,13,86.67
8739,41,26,bharat,1042.83,1042.83,0.0,0,0.0
8740,19,5,ajijo,1.99,1.99,0.0,4,80.0
8740,19,14,bharat,459.54,459.54,0.0,0,0.0
8741,7,1,ajijo,0.0,0.0,0.0,1,100.0
8741,7,6,bharat,301.82,301.82,0.0,0,0.0
8742,45,18,ajijo,110.42,110.42,0.0,13,72.22
8742,45,27,bharat,1130.56,1130.56,0.0,0,0.0
8743,44,14,ajijo,112.44,112.44,0.0,10,71.43
8743,44,30,bharat,1309.81,1309.81,0.0,0,0.0
8744,36,9,ajijo,0.0,0.0,0.0,9,100.0
8744,36,27,bharat,977.83,977.83,0.0,0,0.0
8745,48,16,ajijo,0.0,0.0,0.0,16,100.0
8745,48,32,bharat,1566.75,1566.75,0.0,0,0.0
8746,11,3,ajijo,0.0,0.0,0.0,3,100.0
8746,11,8,bharat,304.31,304.31,0.0,0,0.0
8747,39,12,ajijo,9.84,9.84,0.0,11,91.67
8747,39,27,bharat,978.12,978.12,0.0,0,0.0
8748,4,1,ajijo,0.0,0.0,0.0,1,100.0
8748,4,3,bharat,115.1,115.1,0.0,0,0.0
8749,22,7,ajijo,17.49,17.49,0.0,6,85.71
8749,22,15,bharat,611.36,611.36,0.0,0,0.0
8750,12,4,ajijo,0.0,0.0,0.0,4,100.0
8750,12,8,bharat,341.25,341.25,0.0,0,0.0
8751,13,8,ajijo,6.5,6.5,0.0,6,75.0
8751,13,5,bharat,206.35,206.35,0.0,0,0.0
8752,29,13,ajijo,13.0,13.0,0.0,11,84.62
8752,29,16,bharat,896.51,896.51,0.0,0,0.0
8753,14,5,ajijo,11.44,11.44,0.0,4,80.0
8753,14,9,bharat,454.04,454.04,0.0,0,0.0
8754,39,10,ajijo,2.25,2.25,0.0,9,90.0
8754,39,29,bharat,1256.14,1256.14,0.0,0,0.0
8755,34,11,ajijo,0.0,0.0,0.0,11,100.0
8755,34,23,bharat,792.57,792.57,0.0,0,0.0
8756,9,2,ajijo,20.73,20.73,0.0,1,50.0
8756,9,7,bharat,184.65,184.65,0.0,0,0.0
8757,17,5,ajijo,6.5,6.5,0.0,4,80.0
8757,17,12,bharat,520.34,520.34,0.0,0,0.0
8758,27,9,ajijo,46.71,46.71,0.0,7,77.78
8758,27,18,bharat,647.4,647.4,0.0,0,0.0
8759,12,4,ajijo,0.0,0.0,0.0,4,100.0
8759,12,8,bharat,439.56,439.56,0.0,0,0.0
8760,49,14,ajijo,2.95,2.95,0.0,13,92.86
8760,49,35,bharat,1200.33,1200.33,0.0,0,0.0
8761,23,8,ajijo,7.2,7.2,0.0,7,87.5
8761,23,15,bharat,562.01,562.01,0.0,0,0.0
8762,21,8,ajijo,0.0,0.0,0.0,8,100.0
8762,21,13,bharat,551.77,551.77,0.0,0,0.0
8763,29,6,ajijo,0.0,0.0,0.0,6,100.0
8763,29,23,bharat,884.57,884.57,0.0,0,0.0
8764,47,11,ajijo,14.75,14.75,0.0,10,90.91
8764,47,36,bharat,1371.0,1371.0,0.0,0,0.0
8765,11,3,ajijo,0.0,0.0,0.0,3,100.0
8765,11,8,bharat,396.61,396.61,0.0,0,0.0
8766,19,9,ajijo,0.0,0.0,0.0,9,100.0
8766,19,10,bharat,409.49,409.49,0.0,0,0.0
8767,46,12,ajijo,5.24,5.24,0.0,11,91.67
8767,46,34,bharat,1540.8,1540.8,0.0,0,0.0
8768,39,10,ajijo,13.25,13.25,0.0,9,90.0
8768,39,29,bharat,1121.84,1121.84,0.0,0,0.0
8769,16,3,ajijo,12.73,12.73,0.0,2,66.67
8769,16,13,bharat,524.81,524.81,0.0,0,0.0
8770,26,9,ajijo,9.73,9.73,0.0,8,88.89
8770,26,17,bharat,517.09,517.09,0.0,0,0.0
8771,12,2,ajijo,0.0,0.0,0.0,2,100.0
8771,12,10,bharat,403.24,403.24,0.0,0,0.0
8772,13,3,ajijo,0.0,0.0,0.0,3,100.0
8772,13,10,bharat,468.82,468.82,0.0,0,0.0
8773,39,13,ajijo,17.5,17.5,0.0,11,84.62
8773,39,26,bharat,994.43,994.43,0.0,0,0.0
8774,40,11,ajijo,12.9,12.9,0.0,9,81.82
8774,40,29,bharat,1156.31,1156.31,0.0,0,0.0
8775,48,11,ajijo,0.0,0.0,0.0,11,100.0
8775,48,37,bharat,1580.4,1580.4,0.0,0,0.0
8776,35,12,ajijo,0.0,0.0,0.0,12,100.0
8776,35,23,bharat,802.52,802.52,0.0,0,0.0
8777,46,18,ajijo,12.98,12.98,0.0,16,88.89
8777,46,28,bharat,1094.9,1094.9,0.0,0,0.0
8778,30,8,ajijo,6.3,6.3,0.0,7,87.5
8778,30,22,bharat,793.55,793.55,0.0,0,0.0
8779,40,5,ajijo,0.0,0.0,0.0,5,100.0
8779,40,35,bharat,1667.87,1667.87,0.0,0,0.0
8780,8,3,ajijo,4.95,4.95,0.0,2,66.67
8780,8,5,bharat,189.68,189.68,0.0,0,0.0
8781,18,5,ajijo,1.9,1.9,0.0,4,80.0
8781,18,13,bharat,421.45,421.45,0.0,0,0.0
8782,11,3,ajijo,0.0,0.0,0.0,3,100.0
8782,11,8,bharat,381.27,381.27,0.0,0,0.0
8783,1,0,ajijo,0.0,0.0,0.0,0,
8783,1,1,bharat,8.5,8.5,0.0,0,0.0
8784,23,6,ajijo,0.0,0.0,0.0,6,100.0
8784,23,17,bharat,702.9,702.9,0.0,0,0.0
8785,15,6,ajijo,93.24,93.24,0.0,4,66.67
8785,15,9,bharat,381.18,381.18,0.0,0,0.0
8786,33,6,ajijo,42.74,42.74,0.0,4,66.67
8786,33,27,bharat,1277.57,1277.57,0.0,0,0.0
8787,37,9,ajijo,32.49,32.49,0.0,7,77.78
8787,37,28,bharat,1050.18,1050.18,0.0,0,0.0
8788,2,1,ajijo,0.0,0.0,0.0,1,100.0
8788,2,1,bharat,48.97,48.97,0.0,0,0.0
8789,14,5,ajijo,0.0,0.0,0.0,5,100.0
8789,14,9,bharat,349.94,349.94,0.0,0,0.0
8790,15,7,ajijo,26.0,26.0,0.0,5,71.43
8790,15,8,bharat,344.31,344.31,0.0,0,0.0
8791,26,7,ajijo,0.0,0.0,0.0,7,100.0
8791,26,19,bharat,777.51,777.51,0.0,0,0.0
8792,15,5,ajijo,0.0,0.0,0.0,5,100.0
8792,15,10,bharat,432.44,432.44,0.0,0,0.0
8793,48,15,ajijo,25.73,25.73,0.0,12,80.0
8793,48,33,bharat,1433.93,1433.93,0.0,0,0.0
8794,15,6,ajijo,0.0,0.0,0.0,6,100.0
8794,15,9,bharat,410.06,410.06,0.0,0,0.0
8795,12,6,ajijo,25.41,25.41,0.0,4,66.67
8795,12,6,bharat,184.36,184.36,0.0,0,0.0
8796,12,5,ajijo,0.0,0.0,0.0,5,100.0
8796,12,7,bharat,262.89,262.89,0.0,0,0.0
8797,48,13,ajijo,28.19,28.19,0.0,11,84.62
8797,48,35,bharat,1318.55,1318.55,0.0,0,0.0
8798,7,2,ajijo,7.45,7.45,0.0,1,50.0
8798,7,5,bharat,239.91,239.91,0.0,0,0.0
8799,7,0,ajijo,0.0,0.0,0.0,0,
8799,7,7,bharat,225.91,225.91,0.0,0,0.0
8800,30,10,ajijo,34.14,34.14,0.0,8,80.0
8800,30,20,bharat,1160.56,1160.56,0.0,0,0.0
8801,36,13,ajijo,50.68,50.68,0.0,11,84.62
8801,36,23,bharat,1016.85,1016.85,0.0,0,0.0
8802,41,12,ajijo,45.2,45.2,0.0,9,75.0
8802,41,29,bharat,1016.13,1016.13,0.0,0,0.0
8803,3,0,ajijo,0.0,0.0,0.0,0,
8803,3,3,bharat,91.15,91.15,0.0,0,0.0
8804,41,12,ajijo,23.54,23.54,0.0,9,75.0
8804,41,29,bharat,1368.16,1368.16,0.0,0,0.0
8805,10,4,ajijo,0.0,0.0,0.0,4,100.0
8805,10,6,bharat,346.84,346.84,0.0,0,0.0
8806,20,8,ajijo,19.98,19.98,0.0,7,87.5
8806,20,12,bharat,443.53,443.53,0.0,0,0.0
8807,34,17,ajijo,29.93,29.93,0.0,13,76.47
8807,34,17,bharat,687.91,687.91,0.0,0,0.0
8808,24,5,ajijo,9.74,9.74,0.0,4,80.0
8808,24,19,bharat,708.14,708.14,0.0,0,0.0
8809,10,5,ajijo,0.0,0.0,0.0,5,100.0
8809,10,5,bharat,133.88,133.88,0.0,0,0.0
8810,34,5,ajijo,2.5,2.5,0.0,4,80.0
8810,34,29,bharat,1193.29,1193.29,0.0,0,0.0
8811,32,11,ajijo,7.09,7.09,0.0,10,90.91
8811,32,21,bharat,914.63,914.63,0.0,0,0.0
8812,33,9,ajijo,16.44,16.44,0.0,7,77.78
8812,33,24,bharat,870.36,870.36,0.0,0,0.0
8813,19,7,ajijo,9.99,9.99,0.0,6,85.71
8813,19,12,bharat,528.35,528.35,0.0,0,0.0
8814,41,13,ajijo,30.77,30.77,0.0,12,92.31
8814,41,28,bharat,1122.54,1122.54,0.0,0,0.0
8815,24,10,ajijo,4.5,4.5,0.0,9,90.0
8815,24,14,bharat,754.76,754.76,0.0,0,0.0
8816,42,16,ajijo,0.0,0.0,0.0,16,100.0
8816,42,26,bharat,1086.84,1086.84,0.0,0,0.0
8817,26,9,ajijo,5.09,5.09,0.0,8,88.89
8817,26,17,bharat,1068.51,1068.51,0.0,0,0.0
8818,9,0,ajijo,0.0,0.0,0.0,0,
8818,9,9,bharat,399.24,399.24,0.0,0,0.0
8819,26,8,ajijo,0.0,0.0,0.0,8,100.0
8819,26,18,bharat,714.04,714.04,0.0,0,0.0
8820,3,2,ajijo,22.75,22.75,0.0,1,50.0
8820,3,1,bharat,50.39,50.39,0.0,0,0.0
8821,13,4,ajijo,29.98,29.98,0.0,2,50.0
8821,13,9,bharat,577.03,577.03,0.0,0,0.0
8822,49,9,ajijo,10.0,10.0,0.0,8,88.89
8822,49,40,bharat,1612.75,1612.75,0.0,0,0.0
8823,30,9,ajijo,140.78,140.78,0.0,6,66.67
8823,30,21,bharat,973.41,973.41,0.0,0,0.0
8824,15,5,ajijo,0.0,0.0,0.0,5,100.0
8824,15,10,bharat,632.44,632.44,0.0,0,0.0
8825,15,4,ajijo,0.0,0.0,0.0,4,100.0
8825,15,11,bharat,364.27,364.27,0.0,0,0.0
8826,48,10,ajijo,39.72,39.72,0.0,8,80.0
8826,48,38,bharat,1549.21,1549.21,0.0,0,0.0
8827,10,2,ajijo,7.98,7.98,0.0,1,50.0
8827,10,8,bharat,398.81,398.81,0.0,0,0.0
8828,30,13,ajijo,5.0,5.0,0.0,12,92.31
8828,30,17,bharat,826.18,826.18,0.0,0,0.0
8829,6,2,ajijo,0.0,0.0,0.0,2,100.0
8829,6,4,bharat,143.49,143.49,0.0,0,0.0
8830,43,9,ajijo,28.86,28.86,0.0,7,77.78
8830,43,34,bharat,1274.34,1274.34,0.0,0,0.0
8831,28,7,ajijo,7.5,7.5,0.0,6,85.71
8831,28,21,bharat,854.02,854.02,0.0,0,0.0
8832,2,1,ajijo,0.0,0.0,0.0,1,100.0
8832,2,1,bharat,35.28,35.28,0.0,0,0.0
8833,23,9,ajijo,7.24,7.24,0.0,8,88.89
8833,23,14,bharat,688.1,688.1,0.0,0,0.0
8834,19,4,ajijo,16.24,16.24,0.0,3,75.0
8834,19,15,bharat,631.06,631.06,0.0,0,0.0
8835,42,18,ajijo,34.72,34.72,0.0,15,83.33
8835,42,24,bharat,907.05,907.05,0.0,0,0.0
8836,17,8,ajijo,16.53,16.53,0.0,7,87.5
8836,17,9,bharat,367.87,367.87,0.0,0,0.0
8837,35,12,ajijo,11.97,11.97,0.0,10,83.33
8837,35,23,bharat,793.37,793.37,0.0,0,0.0
8838,23,10,ajijo,0.0,0.0,0.0,10,100.0
8838,23,13,bharat,651.21,651.21,0.0,0,0.0
8839,13,6,ajijo,0.0,0.0,0.0,6,100.0
8839,13,7,bharat,246.29,246.29,0.0,0,0.0
8840,29,5,ajijo,0.0,0.0,0.0,5,100.0
8840,29,24,bharat,973.23,973.23,0.0,0,0.0
8841,44,13,ajijo,0.0,0.0,0.0,13,100.0
8841,44,31,bharat,1203.08,1203.08,0.0,0,0.0
8842,23,10,ajijo,3.98,3.98,0.0,8,80.0
8842,23,13,bharat,699.64,699.64,0.0,0,0.0
8843,1,0,ajijo,0.0,0.0,0.0,0,
8843,1,1,bharat,64.25,64.25,0.0,0,0.0
8844,46,15,ajijo,14.64,14.64,0.0,13,86.67
8844,46,31,bharat,1336.26,1336.26,0.0,0,0.0
8845,30,8,ajijo,0.0,0.0,0.0,8,100.0
8845,30,22,bharat,934.23,934.23,0.0,0,0.0
8846,9,1,ajijo,0.0,0.0,0.0,1,100.0
8846,9,8,bharat,270.73,270.73,0.0,0,0.0
8847,12,4,ajijo,0.0,0.0,0.0,4,100.0
8847,12,8,bharat,354.39,354.39,0.0,0,0.0
8848,36,11,ajijo,36.98,36.98,0.0,9,81.82
8848,36,25,bharat,1171.48,1171.48,0.0,0,0.0
8849,33,11,ajijo,0.0,0.0,0.0,11,100.0
8849,33,22,bharat,948.87,948.87,0.0,0,0.0
8850,24,9,ajijo,44.77,44.77,0.0,6,66.67
8850,24,15,bharat,617.9,617.9,0.0,0,0.0
8851,4,1,ajijo,0.0,0.0,0.0,1,100.0
8851,4,3,bharat,161.78,161.78,0.0,0,0.0
8852,16,5,ajijo,0.0,0.0,0.0,5,100.0
8852,16,11,bharat,350.87,350.87,0.0,0,0.0
8853,2,1,ajijo,0.0,0.0,0.0,1,100.0
8853,2,1,bharat,34.74,34.74,0.0,0,0.0
8854,21,5,ajijo,0.0,0.0,0.0,5,100.0
8854,21,16,bharat,544.79,544.79,0.0,0,0.0
8855,10,5,ajijo,0.0,0.0,0.0,5,100.0
8855,10,5,bharat,192.94,192.94,0.0,0,0.0
8856,1,0,ajijo,0.0,0.0,0.0,0,
8856,1,1,bharat,47.83,47.83,0.0,0,0.0
8857,33,10,ajijo,10.35,10.35,0.0,9,90.0
8857,33,23,bharat,941.13,941.13,0.0,0,0.0
8858,44,11,ajijo,15.96,15.96,0.0,9,81.82
8858,44,33,bharat,1331.27,1331.27,0.0,0,0.0
8859,18,5,ajijo,0.0,0.0,0.0,5,100.0
8859,18,13,bharat,490.24,490.24,0.0,0,0.0
8860,19,5,ajijo,27.5,27.5,0.0,3,60.0
8860,19,14,bharat,550.99,550.99,0.0,0,0.0
8861,21,4,ajijo,13.98,13.98,0.0,3,75.0
8861,21,17,bharat,688.83,688.83,0.0,0,0.0
8862,14,3,ajijo,0.0,0.0,0.0,3,100.0
8862,14,11,bharat,488.2,488.2,0.0,0,0.0
8863,32,11,ajijo,43.53,43.53,0.0,9,81.82
8863,32,21,bharat,972.81,972.81,0.0,0,0.0
8864,8,1,ajijo,0.0,0.0,0.0,1,100.0
8864,8,7,bharat,234.75,234.75,0.0,0,0.0
8865,49,20,ajijo,31.19,31.19,0.0,18,90.0
8865,49,29,bharat,1159.43,1159.43,0.0,0,0.0
8866,21,4,ajijo,0.0,0.0,0.0,4,100.0
8866,21,17,bharat,713.27,713.27,0.0,0,0.0
8867,38,15,ajijo,193.52,193.52,0.0,11,73.33
8867,38,23,bharat,871.25,871.25,0.0,0,0.0
8868,7,4,ajijo,0.0,0.0,0.0,4,100.0
8868,7,3,bharat,175.1,175.1,0.0,0,0.0
