,inventory,item_url
484,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/grains/products/semolina-coarse-1kg
485,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/grains/products/sago-seeds-500g-indya
486,"
Inventory policy :

                
                20
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/grains/products/sabudana-sego-seeds-500g-pattu
487,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/grains/products/roasted-upma-suji-indya-908g
488,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/gums-mints/products/5-cool-mint-sugerfree-gum-32g
489,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/gums-mints/products/5-blueberry-rush-sugerfree-gum-32g
490,"
Inventory policy :

                
                14
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/gums-mints/products/juicy-fruit-chewing-gum-14g
491,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/gums-mints/products/extra-white-bubblemint-14g
492,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/gums-mints/products/extra-spearmint-27g
493,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/gums-mints/products/extra-bubblemint-27g
494,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/gums-mints/products/wrigley-eclipse-spearmint-27g
495,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/gums-mints/products/wrigley-eclipse-raspberry-27g
496,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/gums-mints/products/wrigley-eclipse-peppermint-27g
497,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/hair-care/products/neem-oil-100ml
498,"
Inventory policy :

                
                2
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/hair-care/products/navratna-ayurvedic-oil-300ml
499,"
Inventory policy :

                
                1
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/hair-care/products/navratna-oilextra-thanda-100-ml-himani
500,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/hair-care/products/parachute-advanced-ayurvedic-hot-oil-300ml
501,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/hair-care/products/navratna-oil-200-ml
502,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/hair-care/products/navratna-oil-100-ml-himani
503,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/hair-care/products/keo-karpin-hair-oil-200ml
504,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/hair-care/products/hesh-shikakai-powder
505,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/hair-care/products/hesh-aritha-powder
506,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/hand-wash/products/coconut-and-almond-hand-wash-comm-co
507,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/hand-wash/products/botanical-lime-hand-wash-comm-co
508,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/hawan-kund/products/copper-yagya-hawan-kund-21cm
509,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/henna/products/saheli-mehandi-oil
510,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/henna/products/neha-mehandi-henna-cone
511,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/henna/products/henna-rachni-mehndi
512,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/henna/products/ayur-henna-200g
513,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/hing/products/hing-powder-mothers-recipe-100g
514,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/hing/products/asafoetida-hing-powder-eastern-100g
515,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/hing/products/hing-lg-100g
516,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/hing/products/asafoetida-powder-50g
517,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/hing/products/hing-powder-lg-50g
518,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/hing/products/hing-asafoetida-powder-l-g-50g
519,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/hing/products/hing-vandevi-50g
520,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/honey/products/clear-honey-twist-and-squeeze
521,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/honey/products/honey-dabur-300g
522,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ice-cream-1/products/vanilla-ice-cream-peters-2l
523,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ice-cream-1/products/vanilla-ice-cream-cookies-connoisseur
524,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ice-cream-1/products/vanilla-ice-cream-connoisseur
525,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ice-cream-1/products/vanilla-ice-cream-bulla-100ml
526,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ice-cream-1/products/tutti-frutti-ice-cream-1l
527,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ice-cream-1/products/triple-caramel-chunk-ben-jerry-458ml
