name,inventory,price,price_correspondance,collection,item_url
PLAIN ROTI PARATHA KARAN 30 PCS,3,$14.00,'/products/plain-roti-paratha-karan-30-pcs',frozen-breads,https://www.ajijo.com.au/collections/frozen-breads/products/plain-roti-paratha-karan-30-pcs
"MANGO CHUTNEY, SHAN, 400G",9,$3.99,'/products/mango-chutney-shan-400g',frozen-chutney,https://www.ajijo.com.au/collections/frozen-chutney/products/mango-chutney-shan-400g
CORIANDER CHUTNEY DEEP,-199,$3.99,'/products/coriander-chutney-deep',frozen-chutney,https://www.ajijo.com.au/collections/frozen-chutney/products/coriander-chutney-deep
COCONUT CHUTNEY DEEP,-199,$3.99,'/products/coconut-chutney-deep',frozen-chutney,https://www.ajijo.com.au/collections/frozen-chutney/products/coconut-chutney-deep
VEG SHAMI KEBAB ASHOKA 12 pcs,9,$8.50,'/products/veg-shami-kebab-ashoka-12-pcs',frozen-convenience-food,https://www.ajijo.com.au/collections/frozen-convenience-food/products/veg-shami-kebab-ashoka-12-pcs
MUTTON SHAMI KABAB SHEIKH’S DELIGHT 12 pcs,6,$15.50,'/products/mutton-shami-kabab-sheikh-s-delight-12-pcs',frozen-convenience-food,https://www.ajijo.com.au/collections/frozen-convenience-food/products/mutton-shami-kabab-sheikh-s-delight-12-pcs
VEG SHAMI KEBAB SABRINI 12 pcs,12,$6.99,'/products/veg-shami-kebab-sabrini-12-pcs',frozen-convenience-food,https://www.ajijo.com.au/collections/frozen-convenience-food/products/veg-shami-kebab-sabrini-12-pcs
Bolly Wood Wrap Sabrini,-99,$4.00,'/products/bolly-wood-wrap-sabrini',frozen-convenience-food,https://www.ajijo.com.au/collections/frozen-convenience-food/products/bolly-wood-wrap-sabrini
TAKA TAK WRAPS SABRINI,-199,$4.00,'/products/taka-tak-wraps-sabrini',frozen-convenience-food,https://www.ajijo.com.au/collections/frozen-convenience-food/products/taka-tak-wraps-sabrini
KATHI ROLL WRAPS SABRINI,-199,$4.00,'/products/kathi-roll-wraps-sabrini',frozen-convenience-food,https://www.ajijo.com.au/collections/frozen-convenience-food/products/kathi-roll-wraps-sabrini
"LAMB SEEKH KEBAB, KEBABS OF INDIA 350G",7,$13.50,'/products/lamb-seekh-kebab-kebabs-of-india-350g',frozen-convenience-food,https://www.ajijo.com.au/collections/frozen-convenience-food/products/lamb-seekh-kebab-kebabs-of-india-350g
"CHICKEN SEEKH KEBABS, KEBABS OF INDIA 350G",5,$12.50,'/products/chicken-seekh-kebaba-kebabs-of-india-350g',frozen-convenience-food,https://www.ajijo.com.au/collections/frozen-convenience-food/products/chicken-seekh-kebaba-kebabs-of-india-350g
CHICKEN MEATBALLS CAVOS 1KG,6,$15.50,'/products/chicken-meatballs-1kg',frozen-convenience-food,https://www.ajijo.com.au/collections/frozen-convenience-food/products/chicken-meatballs-1kg
"PANEER BLOCK, SAVERA, 341G",6,$5.99,'/products/copy-of-paneer-cubes-savera-1kg',frozen-dairy,https://www.ajijo.com.au/collections/frozen-dairy/products/copy-of-paneer-cubes-savera-1kg
"PANEER CUBES, SAVERA, 1KG",5,$17.00,'/products/paneer-cubes-savera-1kg',frozen-dairy,https://www.ajijo.com.au/collections/frozen-dairy/products/paneer-cubes-savera-1kg
PANEER CUBES KARAN'S 1KG,-199,$15.99,'/products/paneer-cubes-karans-1kg',frozen-dairy,https://www.ajijo.com.au/collections/frozen-dairy/products/paneer-cubes-karans-1kg
PANEER CUBES 500G KARAN'S,-99,$8.50,'/products/paneer-cubes-500g-karans',frozen-dairy,https://www.ajijo.com.au/collections/frozen-dairy/products/paneer-cubes-500g-karans
GURA CHIRING FISH 250G,-99,$8.25,'/products/gura-chiring-fish-250g',frozen-fish,https://www.ajijo.com.au/collections/frozen-fish/products/gura-chiring-fish-250g
TENDER JACKFRUIT DAILY DELIGHT 400G,-199,$4.25,'/products/tender-jackfruit-daily-delight-400g',frozen-fruits,https://www.ajijo.com.au/collections/frozen-fruits/products/tender-jackfruit-daily-delight-400g
K. BORTA TATKA,-99,$5.25,'/products/k-borta-tatka',frozen-fruits,https://www.ajijo.com.au/collections/frozen-fruits/products/k-borta-tatka
JACK FRUIT KARAN'S 400G,-99,$7.99,'/products/jack-fruit-karans-400g',frozen-fruits,https://www.ajijo.com.au/collections/frozen-fruits/products/jack-fruit-karans-400g
CHIKOO VADILAL,-199,$3.99,'/products/chikoo-vadilal',frozen-fruits,https://www.ajijo.com.au/collections/frozen-fruits/products/chikoo-vadilal
CHIKOO SLICES  DEEP 340G,-199,$3.75,'/products/chikoo-slices-deep-340g',frozen-fruits,https://www.ajijo.com.au/collections/frozen-fruits/products/chikoo-slices-deep-340g
"ALPHONSO MANGO PULP, VADILAL, 1KG",4,$9.99,'/products/alphonso-mango-pulp-vadilal-1kg',frozen-fruits,https://www.ajijo.com.au/collections/frozen-fruits/products/alphonso-mango-pulp-vadilal-1kg
BAKED VADA PAV ASHOKA 8 pcs,5,$8.50,'/products/baked-vada-pav-ashoka-8-pcs',frozen-meals,https://www.ajijo.com.au/collections/frozen-meals/products/baked-vada-pav-ashoka-8-pcs
HALWA PURI CHOLE SHAHI 400G,6,$8.99,'/products/halwa-puri-chole-shahi-900g',frozen-meals,https://www.ajijo.com.au/collections/frozen-meals/products/halwa-puri-chole-shahi-900g
"VEGETABLE SAMOSA, MENU, 12PCS(240G)",15,$3.00,'/products/veg-samosa-menu-24pcs-480g',frozen-snacks,https://www.ajijo.com.au/collections/frozen-snacks/products/veg-samosa-menu-24pcs-480g
"CHATPATA SAMOSA, MENU, 24PCS (480G)",12,$5.50,'/products/chatpata-samosa-menu-24pcs-480g',frozen-snacks,https://www.ajijo.com.au/collections/frozen-snacks/products/chatpata-samosa-menu-24pcs-480g
PONK ASHOKA 170G,6,$7.50,'/products/ponk-ashoka-170g',frozen-snacks,https://www.ajijo.com.au/collections/frozen-snacks/products/ponk-ashoka-170g
ALOO PURI TATKA 10PCS,-199,$4.99,'/products/aloo-puri-tatka-10pcs',frozen-snacks,https://www.ajijo.com.au/collections/frozen-snacks/products/aloo-puri-tatka-10pcs
SOYA SHAMMI KEBAB BIKAJI 6 PCS,5,$6.50,'/products/soya-shammi-kebab-bikaji-6-pcs',frozen-snacks,https://www.ajijo.com.au/collections/frozen-snacks/products/soya-shammi-kebab-bikaji-6-pcs
POTATO PEAS SAMOSA ASHOKA 50 pcs,1,$8.99,'/products/potato-peas-samosa-ashoka-50-pcs',frozen-snacks,https://www.ajijo.com.au/collections/frozen-snacks/products/potato-peas-samosa-ashoka-50-pcs
BHALLA FOR DAHI BHALLA BIKAJI 20 pcs,-199,$5.95,'/products/copy-of-moong-dal-khasta-kachori-bikaji-20-pcs',frozen-snacks,https://www.ajijo.com.au/collections/frozen-snacks/products/copy-of-moong-dal-khasta-kachori-bikaji-20-pcs
SPRING ROLL MIX VEG KEMCHHO 96 pcs,5,$22.00,'/products/spring-roll-mix-veg-kemchho-96-pcs',frozen-snacks,https://www.ajijo.com.au/collections/frozen-snacks/products/spring-roll-mix-veg-kemchho-96-pcs
SPRING ROLL ASSORTED KEMCHHO 96 pcs,6,$22.00,'/products/spring-roll-kemchho-96-pcs',frozen-snacks,https://www.ajijo.com.au/collections/frozen-snacks/products/spring-roll-kemchho-96-pcs
RASMALAI NANAK 1KG,-99,$13.99,'/products/rasmalai-nanak-1kg',frozen-sweets,https://www.ajijo.com.au/collections/frozen-sweets/products/rasmalai-nanak-1kg
RASMALAI KATOOMBA 1KG,-99,$13.95,'/products/rasmalai-katoomba-1kg',frozen-sweets,https://www.ajijo.com.au/collections/frozen-sweets/products/rasmalai-katoomba-1kg
RASGULLA  NANAK 908G,-99,$12.95,'/products/rasgulla-nanak-908g',frozen-sweets,https://www.ajijo.com.au/collections/frozen-sweets/products/rasgulla-nanak-908g
MOTICHUR LADDU BRAR'S 350G,-199,$9.99,'/products/motichur-laddu-brars-350g',frozen-sweets,https://www.ajijo.com.au/collections/frozen-sweets/products/motichur-laddu-brars-350g
MOTICHOOR LADOO BIKA JI 340G,-99,$9.95,'/products/motichoor-ladoo-bika-ji-340g',frozen-sweets,https://www.ajijo.com.au/collections/frozen-sweets/products/motichoor-ladoo-bika-ji-340g
KAJU SWEETS BIKA JI 340G,10,$11.99,'/products/kaju-sweets-bika-ji-340g',frozen-sweets,https://www.ajijo.com.au/collections/frozen-sweets/products/kaju-sweets-bika-ji-340g
KAJU SANGAM BIKA JI 340G,9,$11.99,'/products/kaju-sangam-bika-ji-340g',frozen-sweets,https://www.ajijo.com.au/collections/frozen-sweets/products/kaju-sangam-bika-ji-340g
KAJU ROLL BIKA JI 340G,7,$11.99,'/products/kaju-roll-bika-ji-340g',frozen-sweets,https://www.ajijo.com.au/collections/frozen-sweets/products/kaju-roll-bika-ji-340g
KAJU KATLI BIKA JI 340G,6,$10.99,'/products/kaju-katli-bika-ji-340g',frozen-sweets,https://www.ajijo.com.au/collections/frozen-sweets/products/kaju-katli-bika-ji-340g
PARVAL  KATOOMBA 312G,-99,$1.99,'/products/parval-katoomba-312g',frozen-vegetables,https://www.ajijo.com.au/collections/frozen-vegetables/products/parval-katoomba-312g
"DRUMSTICK, SHANA, 300 G",10,$1.95,'/products/drumstick-shana',frozen-vegetables,https://www.ajijo.com.au/collections/frozen-vegetables/products/drumstick-shana
"JACKFRUIT SEEDS, INSTANT DELIGHT, 340 G",11,$3.75,'/products/jackfruit-seeds-instant-delight-340-g',frozen-vegetables,https://www.ajijo.com.au/collections/frozen-vegetables/products/jackfruit-seeds-instant-delight-340-g
"GREEN JACKFRUIT, INSTANT DELIGHT, 340 G",11,$3.99,'/products/green-jackfruit-instant-delight-340-g',frozen-vegetables,https://www.ajijo.com.au/collections/frozen-vegetables/products/green-jackfruit-instant-delight-340-g
"GREEN MANGO CUTS, INSTANT DELIGHT, 340 G",11,$3.99,'/products/green-mango-cuts-instant-delight-340-g',frozen-vegetables,https://www.ajijo.com.au/collections/frozen-vegetables/products/green-mango-cuts-instant-delight-340-g
"DRUMSTICK, INSTANT DELIGHT, 340 G",11,$3.50,'/products/drumstick-instant-delight-340-g',frozen-vegetables,https://www.ajijo.com.au/collections/frozen-vegetables/products/drumstick-instant-delight-340-g
WATTIES PEAS 2KG,-99,$9.99,'/products/watties-peas-2kg',frozen-vegetables,https://www.ajijo.com.au/collections/frozen-vegetables/products/watties-peas-2kg
VAL PAPDI SHANA 300G,-99,$2.25,'/products/val-papdi-shana-300g',frozen-vegetables,https://www.ajijo.com.au/collections/frozen-vegetables/products/val-papdi-shana-300g
TUVER LILVA SHANA,-99,$1.99,'/products/tuver-lilva-shana',frozen-vegetables,https://www.ajijo.com.au/collections/frozen-vegetables/products/tuver-lilva-shana
"GARLIC PASTE, SEVEN SEAS, 250G",8,$2.99,'/products/garlic-paste-seven-seas-250g',garlic-ginger,https://www.ajijo.com.au/collections/garlic-ginger/products/garlic-paste-seven-seas-250g
"GINGER PASTE, SHAN, 700G",7,$6.75,'/products/ginger-paste-shan-700g',garlic-ginger,https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-paste-shan-700g
"GARLIC PASTE, AHMED, 700G",-199,$7.50,'/products/garlic-paste-ahmed-700g',garlic-ginger,https://www.ajijo.com.au/collections/garlic-ginger/products/garlic-paste-ahmed-700g
"GARLIC PASTE, MAHARAJAH’S CHOICE, 1 KG",4,$7.99,'/products/garlic-paste-maharajah-s-choice-1-kg',garlic-ginger,https://www.ajijo.com.au/collections/garlic-ginger/products/garlic-paste-maharajah-s-choice-1-kg
"GARLIC GINGER PASTE, AHMED, 700G",-199,$7.50,'/products/copy-of-ginger',garlic-ginger,https://www.ajijo.com.au/collections/garlic-ginger/products/copy-of-ginger
"GINGER & GARLIC  PASTE, MAHARAJAH’S CHOICE, 1 KG",2,$7.99,'/products/ginger-garlic-paste-maharajah-s-choice-1-kg',garlic-ginger,https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-garlic-paste-maharajah-s-choice-1-kg
"GINGER PASTE, MAHARAJAH’S CHOICE, 1 KG",2,$7.99,'/products/ginger-paste-maharajah-s-choice-1-kg',garlic-ginger,https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-paste-maharajah-s-choice-1-kg
GINGER GARLIC PASTE PATTU 2KG,-99,$12.99,'/products/ginger-garlic-paste-pattu-2kg',garlic-ginger,https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-garlic-paste-pattu-2kg
"GINGER PASTE, AHMED, 700G",7,$7.50,'/products/ginger-paste-seven-seas-1kg',garlic-ginger,https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-paste-seven-seas-1kg
"DESI GHEE, SINGH DAIRY, 1 LITRE",6,$16.99,'/products/desi-ghee-singh-dairy-1-litre',ghee,https://www.ajijo.com.au/collections/ghee/products/desi-ghee-singh-dairy-1-litre
"NANAK PURE DESI GHEE (KETO FRIENDLY), 1.6KG",6,$37.99,'/products/nanak-pure-desi-ghee-keto-friendly-1-6kg',ghee,https://www.ajijo.com.au/collections/ghee/products/nanak-pure-desi-ghee-keto-friendly-1-6kg
VERKA GHEE 5L,-199,$75.00,'/products/verka-ghee-5-l',ghee,https://www.ajijo.com.au/collections/ghee/products/verka-ghee-5-l
VERKA GHEE 2L,-199,$31.99,'/products/verka-ghee-2kg',ghee,https://www.ajijo.com.au/collections/ghee/products/verka-ghee-2kg
VERKA GHEE 1 LITRE,-99,$16.99,'/products/verka-ghee-1-litre',ghee,https://www.ajijo.com.au/collections/ghee/products/verka-ghee-1-litre
QBB GHEE 400G,-99,$9.99,'/products/qbb-ghee-400g',ghee,https://www.ajijo.com.au/collections/ghee/products/qbb-ghee-400g
PURE GHEE MC 907G,-99,$15.99,'/products/pure-ghee-mc-907g',ghee,https://www.ajijo.com.au/collections/ghee/products/pure-ghee-mc-907g
PURE GHEE GRB 1L,-199,$18.95,'/products/pure-ghee-grb-1l',ghee,https://www.ajijo.com.au/collections/ghee/products/pure-ghee-grb-1l
PURE GAWA GHEE RADHUNI 500G,-99,$14.99,'/products/pure-gawa-ghee-radhuni-500g',ghee,https://www.ajijo.com.au/collections/ghee/products/pure-gawa-ghee-radhuni-500g
CLING WRAP 60M B&G,-99,$3.50,'/products/cling-wrap-60m-b-g',gloves,https://www.ajijo.com.au/collections/gloves/products/cling-wrap-60m-b-g
BAKE PAPER 10M,-99,$4.25,'/products/bake-paper-10m',gloves,https://www.ajijo.com.au/collections/gloves/products/bake-paper-10m
"ANSELL SUPER GLOVES, MEDIUM",-199,$3.50,'/products/ansell-super-gloves-medium',gloves,https://www.ajijo.com.au/collections/gloves/products/ansell-super-gloves-medium
"SESAME SEEDS WHITE, PATTU, 500G",10,$6.75,'/products/sesame-seeds-white-pattu-500g',grains,https://www.ajijo.com.au/collections/grains/products/sesame-seeds-white-pattu-500g
"SESAME SEEDS BLACK, PATTU, 250G",10,$3.75,'/products/sesame-seeds-black-pattu-250g',grains,https://www.ajijo.com.au/collections/grains/products/sesame-seeds-black-pattu-250g
"Wheat whole Pattu, 1kg",10,$3.50,'/products/wheat',grains,https://www.ajijo.com.au/collections/grains/products/wheat
SESAME SEEDS WHITE PATTU 250G,-199,$3.75,'/products/sesame-seeds-white-pattu-250g',grains,https://www.ajijo.com.au/collections/grains/products/sesame-seeds-white-pattu-250g
Semolina Fine ( Sooji) Indya 908g,-199,$3.99,'/products/semolina-fine-indya',grains,https://www.ajijo.com.au/collections/grains/products/semolina-fine-indya
Semolina Coarse ( Sooji) Indya 908g,-199,$3.99,'/products/semolina-coarse-1kg',grains,https://www.ajijo.com.au/collections/grains/products/semolina-coarse-1kg
Sabudana ( Sego Seeds) Indya 500g,5,$3.95,'/products/sago-seeds-500g-indya',grains,https://www.ajijo.com.au/collections/grains/products/sago-seeds-500g-indya
SABUDANA ( SEGO SEEDS) 500G PATTU,20,$3.99,'/products/sabudana-sego-seeds-500g-pattu',grains,https://www.ajijo.com.au/collections/grains/products/sabudana-sego-seeds-500g-pattu
ROASTED UPMA SUJI INDYA 908G,5,$3.99,'/products/roasted-upma-suji-indya-908g',grains,https://www.ajijo.com.au/collections/grains/products/roasted-upma-suji-indya-908g
"5 COOL MINT, SUGERFREE GUM,32G",8,$2.50,'/products/5-cool-mint-sugerfree-gum-32g',gums-mints,https://www.ajijo.com.au/collections/gums-mints/products/5-cool-mint-sugerfree-gum-32g
"5 BLUEBERRY RUSH, SUGERFREE GUM,32G",8,$2.50,'/products/5-blueberry-rush-sugerfree-gum-32g',gums-mints,https://www.ajijo.com.au/collections/gums-mints/products/5-blueberry-rush-sugerfree-gum-32g
"JUICY FRUIT, CHEWING GUM, 14G",14,$1.50,'/products/juicy-fruit-chewing-gum-14g',gums-mints,https://www.ajijo.com.au/collections/gums-mints/products/juicy-fruit-chewing-gum-14g
"EXTRA WHITE BUBBLEMINT, 14G",9,$1.50,'/products/extra-white-bubblemint-14g',gums-mints,https://www.ajijo.com.au/collections/gums-mints/products/extra-white-bubblemint-14g
"EXTRA SPEARMINT, 27G",9,$2.50,'/products/extra-spearmint-27g',gums-mints,https://www.ajijo.com.au/collections/gums-mints/products/extra-spearmint-27g
"EXTRA BUBBLEMINT, 27G",9,$2.50,'/products/extra-bubblemint-27g',gums-mints,https://www.ajijo.com.au/collections/gums-mints/products/extra-bubblemint-27g
Wrigley Eclipse Spearmint 27g,-99,$2.50,'/products/wrigley-eclipse-spearmint-27g',gums-mints,https://www.ajijo.com.au/collections/gums-mints/products/wrigley-eclipse-spearmint-27g
Wrigley Eclipse Raspberry 27g,-99,$2.50,'/products/wrigley-eclipse-raspberry-27g',gums-mints,https://www.ajijo.com.au/collections/gums-mints/products/wrigley-eclipse-raspberry-27g
Wrigley Eclipse Peppermint 27g,7,$2.00,'/products/wrigley-eclipse-peppermint-27g',gums-mints,https://www.ajijo.com.au/collections/gums-mints/products/wrigley-eclipse-peppermint-27g
"NEEM OIL, 100ML",-199,$7.99,'/products/neem-oil-100ml',hair-care,https://www.ajijo.com.au/collections/hair-care/products/neem-oil-100ml
"NAVRATNA AYURVEDIC OIL, 300ML",2,$6.32,'/products/navratna-ayurvedic-oil-300ml',hair-care,https://www.ajijo.com.au/collections/hair-care/products/navratna-ayurvedic-oil-300ml
"NAVRATNA OIL(EXTRA THANDA), 100 ML, HIMANI",1,$4.09,'/products/navratna-oilextra-thanda-100-ml-himani',hair-care,https://www.ajijo.com.au/collections/hair-care/products/navratna-oilextra-thanda-100-ml-himani
PARACHUTE ADVANCED AYURVEDIC HOT OIL 300ML,-199,$6.99,'/products/parachute-advanced-ayurvedic-hot-oil-300ml',hair-care,https://www.ajijo.com.au/collections/hair-care/products/parachute-advanced-ayurvedic-hot-oil-300ml
NAVRATNA OIL 200 ML HIMANI,-199,$7.99,'/products/navratna-oil-200-ml',hair-care,https://www.ajijo.com.au/collections/hair-care/products/navratna-oil-200-ml
"NAVRATNA OIL, 100 ML, HIMANI",-199,$4.09,'/products/navratna-oil-100-ml-himani',hair-care,https://www.ajijo.com.au/collections/hair-care/products/navratna-oil-100-ml-himani
KEO KARPIN HAIR OIL 200ML,-199,$4.50,'/products/keo-karpin-hair-oil-200ml',hair-care,https://www.ajijo.com.au/collections/hair-care/products/keo-karpin-hair-oil-200ml
HESH SHIKAKAI POWDER 100G,-99,$2.99,'/products/hesh-shikakai-powder',hair-care,https://www.ajijo.com.au/collections/hair-care/products/hesh-shikakai-powder
HESH ARITHA POWDER 100G,-99,$2.99,'/products/hesh-aritha-powder',hair-care,https://www.ajijo.com.au/collections/hair-care/products/hesh-aritha-powder
"COCONUT AND ALMOND HAND WASH COMM CO, 250ml",-99,$2.99,'/products/coconut-and-almond-hand-wash-comm-co',hand-wash,https://www.ajijo.com.au/collections/hand-wash/products/coconut-and-almond-hand-wash-comm-co
BOTANICAL LIME HAND WASH COMM CO 250ML,-199,$2.99,'/products/botanical-lime-hand-wash-comm-co',hand-wash,https://www.ajijo.com.au/collections/hand-wash/products/botanical-lime-hand-wash-comm-co
COPPER YAGYA HAWAN KUND 21CM,-99,$29.99,'/products/copper-yagya-hawan-kund-21cm',hawan-kund,https://www.ajijo.com.au/collections/hawan-kund/products/copper-yagya-hawan-kund-21cm
SAHELI MEHANDI OIL 6ml,-99,$1.99,'/products/saheli-mehandi-oil',henna,https://www.ajijo.com.au/collections/henna/products/saheli-mehandi-oil
NEHA MEHANDI (HENNA) CONE,-199,$1.99,'/products/neha-mehandi-henna-cone',henna,https://www.ajijo.com.au/collections/henna/products/neha-mehandi-henna-cone
HENNA RACHNI MEHNDI,-199,$2.50,'/products/henna-rachni-mehndi',henna,https://www.ajijo.com.au/collections/henna/products/henna-rachni-mehndi
AYUR HENNA 200G,-99,$5.95,'/products/ayur-henna-200g',henna,https://www.ajijo.com.au/collections/henna/products/ayur-henna-200g
HING POWDER MOTHER'S RECIPE 100G,-99,$5.40,'/products/hing-powder-mothers-recipe-100g',hing,https://www.ajijo.com.au/collections/hing/products/hing-powder-mothers-recipe-100g
